Request_ID,Request_Timestamp,Request_Time,Day_Of_Week,Pickup_Area,Traffic_Level,Drivers_Available,Ride_Type,Weather,Wait_Time_Minutes
R019664,2025-07-04 12:08:00,12:08,Friday,City_Center,Medium,16.0,Premium,Clear,10.0
R019665,2025-06-05 15:35:00,15:35,Thursday,Suburb,Medium,13.0,Shared,Rainy,16.0
R019666,2025-05-09 10:16:00,10:16,Friday,Suburb,Medium,14.0,Standard,Stormy,27.0
R019667,2025-05-25 08:20:00,08:20,Sunday,Industrial,High,17.0,Standard,Clear,19.0
R019668,2025-07-17 15:26:00,15:26,Thursday,Suburb,Medium,8.0,Standard,Clear,15.0
R019669,2025-05-18 16:28:00,16:28,Sunday,Suburb,High,8.0,Standard,Clear,24.0
R019670,2025-07-21 16:59:00,16:59,Monday,Residential,High,12.0,Standard,Clear,22.0
R019671,2025-05-27 08:51:00,08:51,Tuesday,Residential,High,21.0,Premium,Stormy,28.0
R019672,2025-05-09 20:53:00,20:53,Friday,Mall,Medium,18.0,Standard,Clear,6.0
R019673,2025-07-15 04:42:00,04:42,Tuesday,City_Center,Low,15.0,Standard,Clear,11.0
R019674,2025-06-25 00:41:00,00:41,Wednesday,City_Center,Low,11.0,Standard,Rainy,11.0
R019675,2025-06-16 01:38:00,01:38,Monday,Mall,Low,7.0,Premium,Rainy,16.0
R019676,2025-07-21 18:09:00,18:09,Monday,Suburb,High,10.0,Standard,Clear,19.0
R019677,2025-06-18 13:39:00,13:39,Wednesday,Residential,Medium,9.0,Shared,Rainy,20.0
R019678,2025-05-14 07:02:00,07:02,Wednesday,Industrial,High,9.0,Shared,Clear,20.0
R019679,2025-07-13 03:57:00,03:57,Sunday,Residential,Low,4.0,Premium,Clear,18.0
R019680,2025-07-23 16:03:00,16:03,Wednesday,City_Center,High,14.0,Premium,Clear,15.0
R019681,2025-05-22 07:48:00,07:48,Thursday,Suburb,High,15.0,Standard,Clear,20.0
R019682,2025-06-28 16:33:00,16:33,Saturday,City_Center,High,20.0,Shared,Clear,20.0
R019683,2025-06-03 17:41:00,17:41,Tuesday,Suburb,High,13.0,Standard,Clear,15.0
R019684,2025-06-17 07:13:00,07:13,Tuesday,City_Center,High,23.0,Standard,Clear,19.0
R019685,2025-07-08 13:22:00,13:22,Tuesday,Mall,Medium,15.0,Standard,Clear,16.0
R019686,2025-05-30 12:30:00,12:30,Friday,Residential,Medium,16.0,Premium,Stormy,23.0
R019687,2025-05-01 23:37:00,23:37,Thursday,Residential,Low,13.0,Shared,Rainy,15.0
R019688,2025-05-26 16:39:00,16:39,Monday,Residential,High,18.0,Standard,Clear,15.0
R019689,2025-07-10 01:49:00,01:49,Thursday,City_Center,Low,19.0,Shared,Rainy,13.0
R019690,2025-05-07 07:48:00,07:48,Wednesday,Suburb,High,11.0,Standard,Clear,19.0
R019691,2025-05-05 10:02:00,10:02,Monday,University,Medium,13.0,Standard,Clear,15.0
R019692,2025-07-23 03:12:00,03:12,Wednesday,Suburb,Low,2.0,Standard,Clear,23.0
R019693,2025-07-03 02:52:00,02:52,Thursday,City_Center,Low,9.0,Premium,Rainy,17.0
R019694,2025-05-23 07:18:00,07:18,Friday,Suburb,High,14.0,Premium,Clear,20.0
R019695,2025-05-08 06:33:00,06:33,Thursday,Industrial,Medium,11.0,Standard,Clear,12.0
R019696,2025-06-16 23:30:00,23:30,Monday,City_Center,Low,18.0,Shared,Clear,9.0
R019697,2025-07-19 19:02:00,19:02,Saturday,City_Center,High,29.0,Standard,Stormy,18.0
R019698,2025-06-10 15:05:00,15:05,Tuesday,Suburb,Medium,11.0,Standard,Clear,17.0
R019699,2025-06-17 09:48:00,09:48,Tuesday,Airport,High,22.0,Shared,Clear,17.0
R019700,2025-07-09 04:46:00,04:46,Wednesday,Suburb,Low,3.0,Standard,Clear,18.0
R019701,2025-07-14 22:52:00,22:52,Monday,Suburb,Low,14.0,Shared,Clear,13.0
R019702,2025-07-16 05:46:00,05:46,Wednesday,City_Center,Low,15.0,Standard,Clear,10.0
R019703,2025-07-05 02:26:00,02:26,Saturday,University,Low,9.0,Standard,Rainy,16.0
R019704,2025-06-18 07:52:00,07:52,Wednesday,Residential,High,16.0,Shared,Clear,17.0
R019705,2025-05-02 10:05:00,10:05,Friday,University,Medium,17.0,Standard,Clear,14.0
R019706,2025-07-02 17:07:00,17:07,Wednesday,Mall,High,26.0,Premium,Rainy,14.0
R019707,2025-05-13 16:31:00,16:31,Tuesday,Suburb,High,16.0,Standard,Clear,20.0
R019708,2025-07-22 21:12:00,21:12,Tuesday,Industrial,Medium,7.0,Standard,Clear,14.0
R019709,2025-06-02 12:34:00,12:34,Monday,City_Center,Medium,20.0,Premium,Clear,10.0
R019710,2025-05-25 13:01:00,13:01,Sunday,Suburb,Medium,13.0,Premium,Clear,21.0
R019711,2025-07-21 09:32:00,09:32,Monday,Mall,High,17.0,Standard,Rainy,23.0
R019712,2025-05-29 16:15:00,16:15,Thursday,City_Center,High,20.0,Premium,Clear,17.0
R019713,2025-06-06 16:28:00,16:28,Friday,Residential,High,16.0,Standard,Rainy,20.0
R019714,2025-07-14 10:36:00,10:36,Monday,Residential,Medium,10.0,Standard,Rainy,25.0
R019715,2025-06-10 16:43:00,16:43,Tuesday,Mall,High,16.0,Standard,Stormy,21.0
R019716,2025-07-26 08:09:00,08:09,Saturday,City_Center,High,15.0,Standard,Clear,18.0
R019717,2025-07-26 18:31:00,18:31,Saturday,City_Center,High,18.0,Standard,Rainy,17.0
R019718,2025-06-04 01:56:00,01:56,Wednesday,Suburb,Low,7.0,Standard,Clear,17.0
R019719,2025-05-03 02:30:00,02:30,Saturday,Suburb,Low,4.0,Standard,Clear,19.0
R019720,2025-06-16 17:12:00,17:12,Monday,City_Center,High,29.0,Standard,Clear,12.0
R019721,2025-07-01 15:57:00,15:57,Tuesday,University,Medium,11.0,Premium,Rainy,13.0
R019722,2025-05-18 01:37:00,01:37,Sunday,Residential,Low,9.0,Standard,Clear,13.0
R019723,2025-06-26 16:56:00,16:56,Thursday,Mall,High,16.0,Shared,Rainy,19.0
R019724,2025-06-21 03:15:00,03:15,Saturday,Residential,Low,5.0,Standard,Clear,15.0
R019725,2025-07-12 20:25:00,20:25,Saturday,City_Center,Medium,27.0,Standard,Clear,12.0
R019726,2025-06-17 19:56:00,19:56,Tuesday,City_Center,High,22.0,Standard,Clear,19.0
R019727,2025-05-20 16:03:00,16:03,Tuesday,Mall,High,13.0,Standard,Clear,18.0
R019728,2025-07-27 17:27:00,17:27,Sunday,Mall,High,11.0,Standard,Clear,15.0
R019729,2025-07-20 18:14:00,18:14,Sunday,City_Center,High,20.0,Standard,Rainy,16.0
R019730,2025-05-12 16:43:00,16:43,Monday,Residential,High,10.0,Premium,Clear,16.0
R019731,2025-06-02 09:37:00,09:37,Monday,Airport,High,13.0,Standard,Clear,17.0
R019732,2025-07-09 02:56:00,02:56,Wednesday,Airport,Low,5.0,Standard,Clear,14.0
R019733,2025-07-09 05:26:00,05:26,Wednesday,University,Low,4.0,Premium,Clear,14.0
R019734,2025-06-17 17:27:00,17:27,Tuesday,Residential,High,8.0,Shared,Rainy,25.0
R019735,2025-05-23 06:23:00,06:23,Friday,Suburb,Medium,12.0,Shared,Clear,17.0
R019736,2025-06-15 15:56:00,15:56,Sunday,University,Medium,13.0,Premium,Clear,10.0
R019737,2025-05-07 05:26:00,05:26,Wednesday,Residential,Low,3.0,Standard,Stormy,25.0
R019738,2025-05-26 21:22:00,21:22,Monday,City_Center,Medium,20.0,Standard,Clear,10.0
R019739,2025-07-06 12:12:00,12:12,Sunday,Mall,Medium,18.0,Standard,Clear,15.0
R019740,2025-06-26 16:03:00,16:03,Thursday,Residential,High,17.0,Standard,Clear,21.0
R019741,2025-05-25 09:44:00,09:44,Sunday,Suburb,High,7.0,Standard,Rainy,27.0
R019742,2025-07-06 01:58:00,01:58,Sunday,Residential,Low,12.0,Standard,Clear,13.0
R019743,2025-07-18 19:32:00,19:32,Friday,City_Center,High,19.0,Premium,Rainy,24.0
R019744,2025-06-08 02:58:00,02:58,Sunday,University,Low,7.0,Premium,Rainy,19.0
R019745,2025-07-07 18:30:00,18:30,Monday,Mall,High,21.0,Standard,Rainy,17.0
R019746,2025-06-07 10:01:00,10:01,Saturday,Residential,Medium,13.0,Standard,Clear,14.0
R019747,2025-06-14 09:59:00,09:59,Saturday,Industrial,High,6.0,Standard,Clear,26.0
R019748,2025-07-03 03:26:00,03:26,Thursday,City_Center,Low,12.0,Standard,Rainy,16.0
R019749,2025-07-24 05:52:00,05:52,Thursday,Mall,Low,8.0,Premium,Rainy,13.0
R019750,2025-06-23 22:21:00,22:21,Monday,City_Center,Low,19.0,Standard,Clear,9.0
R019751,2025-07-10 10:50:00,10:50,Thursday,Suburb,Medium,8.0,Standard,Clear,19.0
R019752,2025-05-13 02:10:00,02:10,Tuesday,Residential,Low,6.0,Shared,Clear,18.0
R019753,2025-06-19 15:47:00,15:47,Thursday,Airport,Medium,11.0,Standard,Rainy,16.0
R019754,2025-06-12 00:27:00,00:27,Thursday,Airport,Low,9.0,Shared,Clear,15.0
R019755,2025-05-07 16:33:00,16:33,Wednesday,Residential,High,18.0,Standard,Rainy,16.0
R019756,2025-07-26 02:24:00,02:24,Saturday,City_Center,Low,17.0,Shared,Rainy,13.0
R019757,2025-06-13 16:01:00,16:01,Friday,Airport,High,14.0,Shared,Clear,24.0
R019758,2025-07-03 09:39:00,09:39,Thursday,Industrial,High,12.0,Standard,Clear,22.0
R019759,2025-05-07 04:51:00,04:51,Wednesday,City_Center,Low,11.0,Standard,Clear,13.0
R019760,2025-05-10 18:09:00,18:09,Saturday,University,High,18.0,Standard,Clear,17.0
R019761,2025-07-17 19:13:00,19:13,Thursday,City_Center,High,18.0,Premium,Rainy,16.0
R019762,2025-07-08 04:02:00,04:02,Tuesday,Suburb,Low,3.0,Premium,Clear,21.0
R019763,2025-07-01 02:53:00,02:53,Tuesday,Industrial,Low,2.0,Standard,Clear,17.0
R019764,2025-05-19 06:08:00,06:08,Monday,Industrial,Medium,4.0,Premium,Clear,20.0
R019765,2025-06-02 15:31:00,15:31,Monday,Mall,Medium,8.0,Standard,Clear,14.0
R019766,2025-07-01 18:29:00,18:29,Tuesday,City_Center,High,21.0,Standard,Rainy,16.0
R019767,2025-07-17 14:31:00,14:31,Thursday,Mall,Medium,14.0,Standard,Rainy,15.0
R019768,2025-07-06 18:02:00,18:02,Sunday,Mall,High,13.0,Standard,Clear,19.0
R019769,2025-05-07 10:16:00,10:16,Wednesday,Residential,Medium,9.0,Standard,Clear,11.0
R019770,2025-05-30 15:48:00,15:48,Friday,Residential,Medium,6.0,Shared,Clear,17.0
R019771,2025-06-05 08:14:00,08:14,Thursday,Residential,High,10.0,Standard,Clear,22.0
R019772,2025-07-14 20:21:00,20:21,Monday,Mall,Medium,17.0,Standard,Clear,15.0
R019773,2025-05-16 19:33:00,19:33,Friday,Industrial,High,18.0,Standard,Clear,15.0
R019774,2025-07-20 11:53:00,11:53,Sunday,Residential,Medium,12.0,Standard,Clear,14.0
R019775,2025-05-19 11:45:00,11:45,Monday,Suburb,Medium,15.0,Standard,Clear,16.0
R019776,2025-06-04 13:51:00,13:51,Wednesday,Suburb,Medium,6.0,Standard,Rainy,27.0
R019777,2025-06-07 06:54:00,06:54,Saturday,City_Center,Medium,17.0,Standard,Rainy,12.0
R019778,2025-06-27 01:12:00,01:12,Friday,Airport,Low,9.0,Shared,Clear,14.0
R019779,2025-06-25 20:17:00,20:17,Wednesday,Suburb,Medium,13.0,Premium,Clear,15.0
R019780,2025-07-02 18:21:00,18:21,Wednesday,City_Center,High,15.0,Standard,Clear,19.0
R019781,2025-06-17 23:45:00,23:45,Tuesday,Industrial,Low,8.0,Standard,Clear,13.0
R019782,2025-07-05 18:14:00,18:14,Saturday,City_Center,High,30.0,Standard,Clear,12.0
R019783,2025-07-02 18:14:00,18:14,Wednesday,Suburb,High,11.0,Standard,Clear,18.0
R019784,2025-06-28 13:07:00,13:07,Saturday,City_Center,Medium,28.0,Standard,Clear,16.0
R019785,2025-06-20 18:46:00,18:46,Friday,Residential,High,14.0,Standard,Clear,15.0
R019786,2025-07-04 05:27:00,05:27,Friday,Industrial,Low,4.0,Shared,Clear,19.0
R019787,2025-07-05 13:58:00,13:58,Saturday,Suburb,Medium,6.0,Standard,Rainy,21.0
R019788,2025-06-21 22:47:00,22:47,Saturday,Suburb,Low,13.0,Premium,Clear,12.0
R019789,2025-07-18 13:19:00,13:19,Friday,Residential,Medium,12.0,Premium,Stormy,25.0
R019790,2025-07-04 15:59:00,15:59,Friday,City_Center,Medium,21.0,Standard,Clear,11.0
R019791,2025-07-09 06:57:00,06:57,Wednesday,Residential,Medium,7.0,Standard,Clear,19.0
R019792,2025-05-30 16:43:00,16:43,Friday,City_Center,High,16.0,Standard,Clear,17.0
R019793,2025-06-13 07:38:00,07:38,Friday,Mall,High,17.0,Standard,Clear,19.0
R019794,2025-07-03 05:15:00,05:15,Thursday,Suburb,Low,8.0,Standard,Clear,12.0
R019795,2025-07-20 06:21:00,06:21,Sunday,Suburb,Medium,7.0,Premium,Clear,14.0
R019796,2025-06-09 10:30:00,10:30,Monday,City_Center,Medium,17.0,Shared,Rainy,12.0
R019797,2025-07-27 20:13:00,20:13,Sunday,University,Medium,11.0,Standard,Clear,16.0
R019798,2025-06-28 06:43:00,06:43,Saturday,Residential,Medium,12.0,Standard,Clear,12.0
R019799,2025-06-19 13:54:00,13:54,Thursday,Suburb,Medium,7.0,Standard,Clear,21.0
R019800,2025-07-25 16:25:00,16:25,Friday,Industrial,High,8.0,Standard,Clear,19.0
R019801,2025-05-15 00:55:00,00:55,Thursday,Airport,Low,14.0,Standard,Rainy,15.0
R019802,2025-05-21 09:45:00,09:45,Wednesday,University,High,9.0,Standard,Rainy,25.0
R019803,2025-05-16 07:18:00,07:18,Friday,City_Center,High,23.0,Standard,Rainy,23.0
R019804,2025-06-16 15:14:00,15:14,Monday,Residential,Medium,10.0,Standard,Rainy,18.0
R019805,2025-07-17 05:47:00,05:47,Thursday,Residential,Low,6.0,Standard,Clear,13.0
R019806,2025-07-07 01:28:00,01:28,Monday,Residential,Low,7.0,Standard,Clear,17.0
R019807,2025-07-27 05:49:00,05:49,Sunday,Suburb,Low,1.0,Standard,Rainy,27.0
R019808,2025-07-16 13:35:00,13:35,Wednesday,City_Center,Medium,17.0,Standard,Rainy,15.0
R019809,2025-05-05 11:33:00,11:33,Monday,Suburb,Medium,7.0,Standard,Clear,18.0
R019810,2025-06-02 19:23:00,19:23,Monday,University,High,25.0,Premium,Rainy,21.0
R019811,2025-07-11 18:13:00,18:13,Friday,University,High,11.0,Standard,Clear,22.0
R019812,2025-06-25 12:04:00,12:04,Wednesday,Mall,Medium,11.0,Standard,Rainy,15.0
R019813,2025-06-08 13:00:00,13:00,Sunday,City_Center,Medium,14.0,Standard,Rainy,14.0
R019814,2025-07-22 15:34:00,15:34,Tuesday,City_Center,Medium,10.0,Standard,Rainy,16.0
R019815,2025-05-10 08:43:00,08:43,Saturday,Suburb,High,11.0,Standard,Rainy,25.0
R019816,2025-06-08 19:28:00,19:28,Sunday,Mall,High,13.0,Standard,Stormy,30.0
R019817,2025-07-22 09:30:00,09:30,Tuesday,Airport,High,14.0,Standard,Clear,14.0
R019818,2025-05-31 21:49:00,21:49,Saturday,Mall,Medium,21.0,Standard,Clear,13.0
R019819,2025-07-17 09:24:00,09:24,Thursday,Industrial,High,8.0,Standard,Clear,17.0
R019820,2025-07-28 11:16:00,11:16,Monday,Airport,Medium,17.0,Shared,Rainy,16.0
R019821,2025-05-08 11:54:00,11:54,Thursday,University,Medium,11.0,Standard,Stormy,24.0
R019822,2025-05-04 18:48:00,18:48,Sunday,City_Center,High,14.0,Standard,Clear,14.0
R019823,2025-05-05 15:05:00,15:05,Monday,Suburb,Medium,21.0,Standard,Clear,8.0
R019824,2025-06-05 12:47:00,12:47,Thursday,Airport,Medium,21.0,Standard,Clear,11.0
R019825,2025-05-06 12:26:00,12:26,Tuesday,Industrial,Medium,4.0,Standard,Clear,20.0
R019826,2025-06-29 05:12:00,05:12,Sunday,Suburb,Low,8.0,Standard,Clear,19.0
R019827,2025-06-24 07:20:00,07:20,Tuesday,Mall,High,13.0,Premium,Clear,17.0
R019828,2025-07-22 14:59:00,14:59,Tuesday,Suburb,Medium,9.0,Standard,Clear,21.0
R019829,2025-06-12 17:09:00,17:09,Thursday,University,High,14.0,Standard,Clear,20.0
R019830,2025-07-21 21:43:00,21:43,Monday,City_Center,Medium,22.0,Standard,Clear,6.0
R019831,2025-05-21 21:39:00,21:39,Wednesday,Airport,Medium,23.0,Premium,Clear,11.0
R019832,2025-06-29 20:33:00,20:33,Sunday,Airport,Medium,23.0,Standard,Clear,13.0
R019833,2025-06-12 13:45:00,13:45,Thursday,Suburb,Medium,3.0,Standard,Clear,18.0
R019834,2025-06-23 04:14:00,04:14,Monday,Industrial,Low,4.0,Standard,Clear,18.0
R019835,2025-07-20 11:22:00,11:22,Sunday,Airport,Medium,15.0,Standard,Rainy,13.0
R019836,2025-05-31 07:31:00,07:31,Saturday,Industrial,High,14.0,Standard,Rainy,22.0
R019837,2025-07-24 18:21:00,18:21,Thursday,University,High,13.0,Standard,Rainy,21.0
R019838,2025-07-14 17:41:00,17:41,Monday,Mall,High,29.0,Standard,Clear,18.0
R019839,2025-06-30 08:51:00,08:51,Monday,University,High,10.0,Standard,Stormy,26.0
R019840,2025-07-19 18:47:00,18:47,Saturday,Airport,High,19.0,Standard,Rainy,20.0
R019841,2025-07-12 23:29:00,23:29,Saturday,Suburb,Low,8.0,Standard,Stormy,17.0
R019842,2025-05-23 17:49:00,17:49,Friday,Residential,High,18.0,Standard,Clear,18.0
R019843,2025-05-23 14:26:00,14:26,Friday,City_Center,Medium,21.0,Standard,Clear,13.0
R019844,2025-06-21 21:30:00,21:30,Saturday,Airport,Medium,16.0,Standard,Clear,14.0
R019845,2025-05-03 17:03:00,17:03,Saturday,Suburb,High,15.0,Standard,Clear,24.0
R019846,2025-06-18 03:39:00,03:39,Wednesday,Suburb,Low,6.0,Standard,Clear,16.0
R019847,2025-07-09 03:33:00,03:33,Wednesday,Suburb,Low,2.0,Standard,Clear,21.0
R019848,2025-05-20 23:24:00,23:24,Tuesday,Industrial,Low,12.0,Standard,Clear,12.0
R019849,2025-07-18 09:45:00,09:45,Friday,Residential,High,8.0,Shared,Clear,17.0
R019850,2025-05-30 15:19:00,15:19,Friday,Residential,Medium,15.0,Premium,Rainy,15.0
R019851,2025-06-01 04:23:00,04:23,Sunday,Airport,Low,5.0,Standard,Clear,15.0
R019852,2025-07-09 12:22:00,12:22,Wednesday,Suburb,Medium,13.0,Premium,Rainy,16.0
R019853,2025-05-31 02:44:00,02:44,Saturday,University,Low,4.0,Standard,Rainy,17.0
R019854,2025-05-16 03:05:00,03:05,Friday,City_Center,Low,22.0,Standard,Rainy,12.0
R019855,2025-05-29 00:12:00,00:12,Thursday,City_Center,Low,15.0,Standard,Rainy,14.0
R019856,2025-05-22 09:56:00,09:56,Thursday,University,High,14.0,Standard,Rainy,25.0
R019857,2025-06-09 07:04:00,07:04,Monday,University,High,15.0,Standard,Clear,21.0
R019858,2025-05-28 06:00:00,06:00,Wednesday,University,Medium,12.0,Standard,Clear,12.0
R019859,2025-07-18 20:32:00,20:32,Friday,Industrial,Medium,13.0,Premium,Rainy,15.0
R019860,2025-07-24 14:07:00,14:07,Thursday,Suburb,Medium,14.0,Standard,Rainy,23.0
R019861,2025-05-08 23:41:00,23:41,Thursday,City_Center,Low,20.0,Standard,Clear,7.0
R019862,2025-07-04 17:58:00,17:58,Friday,University,High,12.0,Standard,Rainy,23.0
R019863,2025-05-30 02:55:00,02:55,Friday,Industrial,Low,3.0,Premium,Rainy,20.0
R019864,2025-06-27 15:08:00,15:08,Friday,City_Center,Medium,13.0,Standard,Clear,16.0
R019865,2025-05-02 20:16:00,20:16,Friday,Suburb,Medium,9.0,Standard,Clear,12.0
R019866,2025-05-24 10:30:00,10:30,Saturday,City_Center,Medium,15.0,Standard,Rainy,17.0
R019867,2025-06-18 12:30:00,12:30,Wednesday,Suburb,Medium,16.0,Standard,Clear,16.0
R019868,2025-07-08 02:05:00,02:05,Tuesday,Airport,Low,4.0,Premium,Rainy,21.0
R019869,2025-05-12 21:43:00,21:43,Monday,Mall,Medium,24.0,Standard,Rainy,13.0
R019870,2025-05-05 13:09:00,13:09,Monday,Suburb,Medium,10.0,Premium,Clear,14.0
R019871,2025-05-14 13:05:00,13:05,Wednesday,Mall,Medium,11.0,Shared,Rainy,21.0
R019872,2025-07-15 16:14:00,16:14,Tuesday,City_Center,High,19.0,Standard,Clear,15.0
R019873,2025-05-27 22:00:00,22:00,Tuesday,Industrial,Low,10.0,Standard,Clear,15.0
R019874,2025-07-05 04:23:00,04:23,Saturday,Suburb,Low,4.0,Standard,Stormy,26.0
R019875,2025-06-18 15:50:00,15:50,Wednesday,Suburb,Medium,7.0,Shared,Clear,21.0
R019876,2025-06-14 01:07:00,01:07,Saturday,City_Center,Low,14.0,Standard,Clear,13.0
R019877,2025-06-07 18:18:00,18:18,Saturday,Industrial,High,12.0,Standard,Clear,20.0
R019878,2025-07-06 09:29:00,09:29,Sunday,Airport,High,11.0,Premium,Clear,22.0
R019879,2025-06-27 01:43:00,01:43,Friday,Residential,Low,9.0,Standard,Clear,13.0
R019880,2025-07-11 01:33:00,01:33,Friday,Suburb,Low,6.0,Premium,Clear,17.0
R019881,2025-07-05 23:43:00,23:43,Saturday,Suburb,Low,6.0,Standard,Clear,14.0
R019882,2025-06-23 19:28:00,19:28,Monday,Suburb,High,18.0,Standard,Rainy,27.0
R019883,2025-05-29 16:01:00,16:01,Thursday,University,High,7.0,Standard,Clear,20.0
R019884,2025-07-28 05:45:00,05:45,Monday,University,Low,1.0,Standard,Clear,21.0
R019885,2025-05-04 07:19:00,07:19,Sunday,University,High,11.0,Standard,Clear,14.0
R019886,2025-06-24 04:07:00,04:07,Tuesday,City_Center,Low,12.0,Standard,Clear,10.0
R019887,2025-05-10 01:14:00,01:14,Saturday,Airport,Low,14.0,Standard,Rainy,16.0
R019888,2025-06-13 09:21:00,09:21,Friday,University,High,4.0,Standard,Clear,21.0
R019889,2025-07-20 04:01:00,04:01,Sunday,Residential,Low,5.0,Standard,Stormy,25.0
R019890,2025-07-04 11:22:00,11:22,Friday,Suburb,Medium,10.0,Premium,Rainy,16.0
R019891,2025-05-03 21:16:00,21:16,Saturday,Airport,Medium,18.0,Standard,Rainy,13.0
R019892,2025-07-01 16:12:00,16:12,Tuesday,Suburb,High,8.0,Standard,Clear,20.0
R019893,2025-05-05 02:09:00,02:09,Monday,Industrial,Low,5.0,Shared,Clear,15.0
R019894,2025-06-13 01:41:00,01:41,Friday,Mall,Low,13.0,Standard,Clear,15.0
R019895,2025-05-11 00:28:00,00:28,Sunday,Residential,Low,8.0,Premium,Clear,17.0
R019896,2025-07-12 21:16:00,21:16,Saturday,City_Center,Medium,20.0,Standard,Clear,13.0
R019897,2025-06-16 19:10:00,19:10,Monday,Mall,High,13.0,Premium,Rainy,19.0
R019898,2025-05-14 21:31:00,21:31,Wednesday,Suburb,Medium,15.0,Premium,Clear,18.0
R019899,2025-05-19 14:44:00,14:44,Monday,Industrial,Medium,9.0,Standard,Clear,20.0
R019900,2025-05-13 03:04:00,03:04,Tuesday,City_Center,Low,11.0,Standard,Clear,14.0
R019901,2025-05-21 03:59:00,03:59,Wednesday,City_Center,Low,10.0,Premium,Clear,11.0
R019902,2025-07-02 19:40:00,19:40,Wednesday,Mall,High,27.0,Shared,Rainy,16.0
R019903,2025-06-08 06:05:00,06:05,Sunday,Airport,Medium,17.0,Standard,Clear,12.0
R019904,2025-07-05 07:08:00,07:08,Saturday,Suburb,High,6.0,Premium,Clear,22.0
R019905,2025-05-30 04:23:00,04:23,Friday,City_Center,Low,16.0,Standard,Clear,11.0
R019906,2025-05-23 13:05:00,13:05,Friday,Mall,Medium,16.0,Standard,Clear,11.0
R019907,2025-07-03 16:00:00,16:00,Thursday,Suburb,High,5.0,Standard,Clear,22.0
R019908,2025-05-27 21:27:00,21:27,Tuesday,Suburb,Medium,14.0,Shared,Clear,20.0
R019909,2025-05-01 10:44:00,10:44,Thursday,Mall,Medium,18.0,Premium,Clear,13.0
R019910,2025-07-10 14:32:00,14:32,Thursday,City_Center,Medium,26.0,Premium,Clear,11.0
R019911,2025-07-05 00:40:00,00:40,Saturday,City_Center,Low,12.0,Standard,Clear,10.0
R019912,2025-05-23 02:56:00,02:56,Friday,City_Center,Low,17.0,Premium,Stormy,22.0
R019913,2025-05-29 05:18:00,05:18,Thursday,Suburb,Low,4.0,Standard,Clear,17.0
R019914,2025-05-14 19:32:00,19:32,Wednesday,Airport,High,18.0,Standard,Clear,20.0
R019915,2025-06-29 10:57:00,10:57,Sunday,Airport,Medium,10.0,Standard,Rainy,18.0
R019916,2025-06-12 01:34:00,01:34,Thursday,Residential,Low,10.0,Standard,Stormy,25.0
R019917,2025-05-05 07:05:00,07:05,Monday,Residential,High,12.0,Standard,Clear,18.0
R019918,2025-07-14 05:39:00,05:39,Monday,City_Center,Low,9.0,Standard,Clear,11.0
R019919,2025-06-02 15:34:00,15:34,Monday,Industrial,Medium,11.0,Premium,Clear,15.0
R019920,2025-07-09 02:56:00,02:56,Wednesday,Suburb,Low,4.0,Premium,Clear,18.0
R019921,2025-05-07 07:59:00,07:59,Wednesday,Industrial,High,6.0,Premium,Clear,23.0
R019922,2025-06-14 17:59:00,17:59,Saturday,Airport,High,24.0,Standard,Clear,15.0
R019923,2025-05-10 07:19:00,07:19,Saturday,Suburb,High,6.0,Shared,Clear,23.0
R019924,2025-07-23 08:07:00,08:07,Wednesday,City_Center,High,21.0,Premium,Clear,14.0
R019925,2025-07-12 05:52:00,05:52,Saturday,Residential,Low,6.0,Standard,Rainy,19.0
R019926,2025-05-17 10:46:00,10:46,Saturday,Airport,Medium,26.0,Standard,Clear,12.0
R019927,2025-05-06 23:50:00,23:50,Tuesday,Suburb,Low,7.0,Premium,Clear,16.0
R019928,2025-06-24 13:42:00,13:42,Tuesday,University,Medium,11.0,Standard,Clear,16.0
R019929,2025-05-01 07:19:00,07:19,Thursday,City_Center,High,20.0,Standard,Clear,13.0
R019930,2025-05-11 23:12:00,23:12,Sunday,City_Center,Low,12.0,Premium,Clear,9.0
R019931,2025-05-17 00:06:00,00:06,Saturday,Suburb,Low,4.0,Premium,Clear,21.0
R019932,2025-06-26 09:42:00,09:42,Thursday,Suburb,High,14.0,Standard,Rainy,22.0
R019933,2025-06-08 10:15:00,10:15,Sunday,Industrial,Medium,8.0,Standard,Clear,16.0
R019934,2025-07-12 17:32:00,17:32,Saturday,City_Center,High,20.0,Premium,Clear,17.0
R019935,2025-05-16 17:57:00,17:57,Friday,City_Center,High,25.0,Premium,Rainy,15.0
R019936,2025-06-22 07:25:00,07:25,Sunday,Mall,High,9.0,Standard,Clear,16.0
